"address","categories/0","categories/1","categoryName","cid","city","countryCode","fid","imageUrl","isAdvertisement","isLocalGuide","language","likesCount","location/lat","location/lng","name","neighborhood","originalLanguage","permanentlyClosed","placeId","postalCode","price","publishAt","publishedAtDate","rating","responseFromOwnerDate","responseFromOwnerText","reviewContext/Meal type","reviewContext/Noise level","reviewContext/Parking space","reviewContext/Price per person","reviewContext/Recommendation for vegetarians","reviewContext/Service","reviewContext/Wait time","reviewDetailedRating/Atmosphere","reviewDetailedRating/Food","reviewDetailedRating/Service","reviewId","reviewImageUrls/0","reviewImageUrls/1","reviewImageUrls/2","reviewImageUrls/3","reviewImageUrls/4","reviewImageUrls/5","reviewImageUrls/6","reviewImageUrls/7","reviewImageUrls/8","reviewImageUrls/9","reviewImageUrls/10","reviewImageUrls/11","reviewImageUrls/12","reviewImageUrls/13","reviewImageUrls/14","reviewImageUrls/15","reviewImageUrls/16","reviewImageUrls/17","reviewImageUrls/18","reviewImageUrls/19","reviewImageUrls/20","reviewImageUrls/21","reviewImageUrls/22","reviewImageUrls/23","reviewImageUrls/24","reviewImageUrls/25","reviewOrigin","reviewUrl","reviewerId","reviewerNumberOfReviews","reviewerPhotoUrl","reviewerUrl","reviewsCount","scrapedAt","searchString","stars","state","street","temporarilyClosed","text","textTranslated","title","totalScore","translatedLanguage","url","visitedIn"
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Bruno Catanho",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","6 years ago","2019-04-08T10:14:27.618Z",,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNZb29uRW53RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNZb29uRW53RRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICYoonEnwE%7CCgwIg76s5QUQwK_7pgI%7C?hl=en","107255626665293481286","8","https://lh3.googleusercontent.com/a-/ALV-UjUkNcc-RgjwN807f5k1u-EN5skAzLapkymXIoWFvTl2Pmw2H_hC=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107255626665293481286?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","one of the best",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Victoria",,,"false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","6 years ago","2019-04-05T09:54:13.733Z",,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNZakliSy1RRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNZakliSy1RRRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICYjIbK-QE%7CCgwIxcuc5QUQgP3O3QI%7C?hl=en","106298819080512482098","5","https://lh3.googleusercontent.com/a-/ALV-UjV3uTnvW9aiC5ibLhJK5RSbED11C-wXdFOzW70w2DkA4juY5n0H=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106298819080512482098?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"122 Streatham High Rd","false",,,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","Jai Jai",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","6 years ago","2019-04-04T21:36:31.708Z",,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNZOVBpYTB3RRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNZOVBpYTB3RRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICY9Pia0wE%7CCgwI3_GZ5QUQsMn-0QI%7C?hl=en","107676003454163604094","15","https://lh3.googleusercontent.com/a/ACg8ocJ_zpkMaUI3r-23kLpS6YEaBLDQeleuwAzhgbTAv8yIzfWUCQ=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/107676003454163604094?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","4",,"122 Streatham High Rd","false","Tasty food, great price. This is my go to staff are lovely and food is better 👌",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","mikołaj .L",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","6 years ago","2019-04-02T20:26:32.263Z",,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNZeExENTRBRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNZeExENTRBRRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICYxLD54AE%7CCgsI-IqP5QUQ2I3hfQ%7C?hl=en","108875180107457327344","31","https://lh3.googleusercontent.com/a-/ALV-UjVtLenUgUkJXbhArd4EhR8mXX8tDk04nFhsDpQ9jKkEP4PPF2XS0g=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/108875180107457327344?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Is very good restaurant 😃🤣",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Hélder Vasconcelos",,,"false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","6 years ago","2019-03-28T21:22:57.299Z",,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNZd09tUTJnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNZd09tUTJnRRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICYwOmQ2gE%7CCgwIsfb05AUQ0PHTjgE%7C?hl=en","114719807759238359127","1","https://lh3.googleusercontent.com/a-/ALV-UjW2XBbS3FYBf3qTTVkxXKK4iwBC6Vhe0rFGA1mlpib1-vkNvy4d=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114719807759238359127?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false",,,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Bob Prabhu",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","6 years ago","2019-03-12T18:59:03.570Z",,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSURveEwtS2NnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURveEwtS2NnEAE!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgIDoxL-Kcg%7CCgwI94Kg5AUQkMfqjwI%7C?hl=en","107233780557144506065","61","https://lh3.googleusercontent.com/a/ACg8ocJ1hW_-ewA_mv86TKjxY_L5atYGI8eOVr5YM76WGdLl7sMhfQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107233780557144506065?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Was good. Standards dropping. Very salty food. Great service though.",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","Sandra Santos",,,"false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","6 years ago","2019-03-06T06:01:33.180Z",,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNvcl8yNURnEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNvcl8yNURnEAE!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICor_25Dg%7CCgsIvcT94wUQ2LihVg%7C?hl=en","110651324855393724093","34","https://lh3.googleusercontent.com/a-/ALV-UjXTE1Oqv9cp0X69n1BQf0zLASdW20l4ojihMMQ6QBWWmhLYy0u_DA=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/110651324855393724093?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","3",,"122 Streatham High Rd","false",,,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Pedro Ferreira",,,"false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","6 years ago","2019-03-06T01:22:02.214Z",,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNvcjdqdTJnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNvcjdqdTJnRRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICor7ju2gE%7CCgsIusH84wUQwPWJZg%7C?hl=en","103596122864653766123","2","https://lh3.googleusercontent.com/a/ACg8ocJrmrez6rsc8n8dUeJqnni4MjlqwagCN4Ewj2YbK0bsvQKhzw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103596122864653766123?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","1",,"122 Streatham High Rd","false",,,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","Max B",,,"false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","6 years ago","2019-03-05T17:52:41.799Z",,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNvejlqelFBEAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNvejlqelFBEAE!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICoz9jzQA%7CCgwI6e764wUQ-JOE_QI%7C?hl=en","106640468834275486814","49","https://lh3.googleusercontent.com/a/ACg8ocIwl19e-7J_Y0RSlm0RqZMKX-92sc56x1h8dfZvlm2dzhIIfr-X=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/106640468834275486814?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false",,,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","Dora Sousa",,"pt","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","6 years ago","2019-02-23T09:25:00.879Z",,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNvclpyNmxnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNvclpyNmxnRRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICorZr6lgE%7CCgwI7KLE4wUQyIWZowM%7C?hl=en","113041467559618020332","239","https://lh3.googleusercontent.com/a-/ALV-UjWTwRTUqF36qIAa1Ma8hNA17AJ8JO1V6LYejHlNNauz_DMiZUqv=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/113041467559618020332?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","3",,"122 Streatham High Rd","false","Uma experiência para não repetir comida de fraca qualidade o atendimento deixa muito a deseja não voltarei","An experience not to be repeated, poor quality food, the service leaves a lot to be desired, I will not be back","La Casita","4.6","en","https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","Antoinette Irving-Campbell",,,"false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","6 years ago","2019-02-17T20:11:23.929Z",,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNvX3Ftc3hRRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNvX3Ftc3hRRRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICo_qmsxQE%7CCgwI6_-m4wUQwOKiuwM%7C?hl=en","105045877459050774662","3","https://lh3.googleusercontent.com/a-/ALV-UjXf4_uQiW2a6AGwFBmxD-0H1xCA4IkZqUYBwcxgXroi_b6BToFtrg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105045877459050774662?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false",,,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","Gonçalo Lopes",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","6 years ago","2019-02-17T10:25:11.007Z",,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNvdnNUSERREAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNvdnNUSERREAE!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICovsTHDQ%7CCgsIh-2k4wUQ-KSxAw%7C?hl=en","101357664614340815003","98","https://lh3.googleusercontent.com/a/ACg8ocJYmsk3_dKQ5_9IPgRpAuQi-e4z8uGIuxNCFykML_xY_95QxQ=s1920-c-rp-mo-ba5-br100","https://www.google.com/maps/contrib/101357664614340815003?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Excellent portuguese restaurant",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","false","en","0","51.434016","-0.1284869","PwneDby TAZ",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","6 years ago","2019-02-13T17:40:39.928Z",,,,,,,,,,,,,,"ChdDSUhNMG9nS0VJQ0FnSUNvNW9LSDVnRRAB",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNvNW9LSDVnRRAB!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICo5oKH5gE%7CCgwIl62R4wUQ8LPZugM%7C?hl=en","108872752710879847376","10","https://lh3.googleusercontent.com/a-/ALV-UjW1YJreRU-KzicdhT6cFneMGDKl8UqMhWTAJ__Y-WuLiQJ-xg0=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/108872752710879847376?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Best carbonara i ever eat in my entire life",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
"122 Streatham High Rd, London SW16 1BW, United Kingdom","Portuguese restaurant","Mediterranean restaurant","Portuguese restaurant","8714226337111894628","London","GB","0x487604262fabe7a9:0x78ef26af03e86a64","https://lh3.googleusercontent.com/p/AF1QipONyXWfTXggKLZHJyMSyp14RIAGuAhdyhS2RS5j=w408-h272-k-no","false","true","en","0","51.434016","-0.1284869","emanuel palmela",,"en","false","ChIJqeerLyYEdkgRZGroA68m73g","SW16 1BW","$$","6 years ago","2019-02-06T15:42:56.464Z",,,,,,,,,,,,,,"ChZDSUhNMG9nS0VJQ0FnSUNvOU9POUN3EAE",,,,,,,,,,,,,,,,,,,,,,,,,,,"Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNvOU9POUN3EAE!2m1!1s0x0:0x78ef26af03e86a64!3m1!1s2@1:CIHM0ogKEICAgICo9OO9Cw%7CCgwIgIHs4gUQs4bE3QE%7C?hl=en","104850822369268345389","3","https://lh3.googleusercontent.com/a-/ALV-UjVcUbRuCtodfYjRGv8vnNo6Sw0al_OrRBcX2NfPccd8bAKLyd8=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/104850822369268345389?hl=en","936","2025-04-30T17:09:12.121Z","Direct Detail URL: https://www.google.co.uk/maps/place/La+Casita/@51.4342378,-0.12904,211m/data=!3m1!1e3!4m8!3m7!1s0x487604262fabe7a9:0x78ef26af03e86a64!8m2!3d51.434016!4d-0.1284869!9m1!1b1!16s%2Fg%2F1td71gqv?entry=ttu&g_ep=EgoyMDI1MDQyNy4xIKXMDSoASAFQAw%3D%3D","5",,"122 Streatham High Rd","false","Very nice português spot Nice food",,"La Casita","4.6",,"https://www.google.com/maps/search/?api=1&query=La%20Casita&query_place_id=ChIJqeerLyYEdkgRZGroA68m73g",
